Da­tum,Vi­deo,Vi­deo­ti­tel,Ver­öf­fent­li­chungs­zeit­punkt des Vi­de­os,Wie­der­ga­be­zeit (Stun­den)
2020-12-05,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-06,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-07,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-08,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-09,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-10,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-11,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-12,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-13,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-14,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-15,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-16,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-17,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-18,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-19,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-20,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-21,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-22,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-23,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-24,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-25,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-26,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-27,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-28,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-29,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-30,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2020-12-31,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-01,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-02,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-03,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-04,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-05,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-06,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-07,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-08,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-09,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-10,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-11,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-12,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-13,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-14,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-15,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-16,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-17,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-18,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-19,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-20,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-21,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-22,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-23,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-24,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-25,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-26,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-27,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-28,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-29,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-30,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-01-31,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-01,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-02,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-03,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-04,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-05,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-06,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-07,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-08,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-09,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-10,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-11,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-12,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-13,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-14,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-15,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-16,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-17,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-18,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-19,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-20,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-21,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-22,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-23,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-24,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-25,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-26,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-27,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-02-28,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-01,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-02,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-03,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-04,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-05,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-06,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-07,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-08,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-09,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-10,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-11,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-12,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-13,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-14,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-15,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-16,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-17,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-18,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-19,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-20,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-21,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-22,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-23,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-24,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-25,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-26,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-27,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-28,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-29,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-30,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-03-31,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-01,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-02,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-03,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-04,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-05,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-06,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-07,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-08,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-09,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-10,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-11,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-12,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-13,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-14,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-15,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-16,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-17,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-18,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-19,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-20,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-21,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-22,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-23,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-24,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-25,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-26,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-27,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-28,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-29,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-04-30,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-01,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-02,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-03,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-04,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-05,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-06,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-07,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-08,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-09,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-10,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-11,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-12,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-13,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-14,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-15,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-16,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-17,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-18,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-19,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-20,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-21,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-22,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-23,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-24,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-25,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-26,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-27,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-28,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-29,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-30,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-05-31,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-01,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-02,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-03,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-04,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-05,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-06,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-07,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-08,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-09,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-10,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-11,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-12,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-13,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-14,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-15,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-16,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-17,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-18,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-19,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-20,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-21,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-22,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-23,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-24,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-25,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-26,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-27,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-28,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-29,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-06-30,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-01,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-02,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-03,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-04,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-05,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-06,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-07,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-08,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-09,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-10,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-11,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-12,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-13,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-14,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-15,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-16,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-17,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-18,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-19,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-20,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-21,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-22,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-23,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-24,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-25,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-26,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-27,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-28,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-29,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-30,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-07-31,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-01,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-02,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-03,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-04,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-05,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-06,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-07,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-08,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-09,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-10,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-11,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-12,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-13,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-14,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-15,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-16,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-17,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-18,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-19,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-20,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-21,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-22,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-23,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-24,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-25,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-26,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-27,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-28,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-29,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-30,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-08-31,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-01,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-02,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-03,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-04,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-05,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-06,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-07,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-08,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-09,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-10,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-11,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-12,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-13,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
2021-09-14,MBf9Iin6bpg,Wie funktioniert der Binomialtest?,"Feb 23, 2022",0
